"GEOID","NAME","variable","estimate","moe","source","year","quintile","county","county_short","acs_release","pce_estimate","cty_rate","eff_rate","pop_est","incidence_avg","est_PCE_cty_agg","est_taxable_spend","est_tax_rev","taxable_trans_total","percap_taxable_total","est_tax_spend_trans","est_tax_rev_trans"
"06009","Calaveras County, California","B19013_001",79877,4638,NA,2019,"q3","Calaveras","Calaveras",2023,0.208795253440444,0.0839568347119664,0.0825,45324,0.2,3620345148,755910882.718541,63463885.0373772,649799372630,16333.45,740297287.8,61074526.2435
"06009","Calaveras County, California","B19013_001",79877,4638,NA,2020,"q3","Calaveras","Calaveras",2023,0.20432662885066,0.0839568347119664,0.0825,45290,0.2,3617629330,739178005.43017,62059045.6246218,595674424572,15092.84,683554723.6,56393264.697
"06009","Calaveras County, California","B19013_001",79877,4638,NA,2021,"q3","Calaveras","Calaveras",2023,0.204676390945101,0.0737802486862734,0.0725,45250,0.2,3614434250,739789357.598362,54581842.7790656,743890059777,18848.24,852882860,61834007.35
"06009","Calaveras County, California","B19013_001",79877,4638,NA,2022,"q3","Calaveras","Calaveras",2023,0.195773904678764,0.0737802486862734,0.0725,45012,0.2,3595423524,703890102.267362,51933186.7930924,810094079322,20673.06,930535776.72,67463843.8122
"06009","Calaveras County, California","B19013_001",79877,4638,NA,2023,"q3","Calaveras","Calaveras",2023,0.199970503955132,0.0737802486862734,0.0725,44890,0.2,3585678530,717029942.665198,52902647.4853427,804981482920,20672.05,927968324.5,67277703.52625
"06011","Colusa County, California","B19013_001",75149,8491,NA,2019,"q3","Colusa","Colusa",2023,0.208795253440444,0.0816521372885006,0.0825,21745,0.2,1634115005,341195456.619807,27859338.2661332,649799372630,16333.45,355170870.25,29301596.795625
"06011","Colusa County, California","B19013_001",75149,8491,NA,2020,"q3","Colusa","Colusa",2023,0.20432662885066,0.0816521372885006,0.0825,21811,0.2,1639074839,334906636.286808,27345842.6449204,595674424572,15092.84,329189933.24,27158169.4923
"06011","Colusa County, California","B19013_001",75149,8491,NA,2021,"q3","Colusa","Colusa",2023,0.204676390945101,0.0717549085262581,0.0725,21841,0.2,1641329309,335941359.318536,24105441.5080884,743890059777,18848.24,411664409.84,29845669.7134
"06011","Colusa County, California","B19013_001",75149,8491,NA,2022,"q3","Colusa","Colusa",2023,0.195773904678764,0.0717549085262581,0.0725,21923,0.2,1647491527,322535849.16597,23143530.3533431,810094079322,20673.06,453215494.38,32858123.34255
"06011","Colusa County, California","B19013_001",75149,8491,NA,2023,"q3","Colusa","Colusa",2023,0.199970503955132,0.0717549085262581,0.0725,21797,0.2,1638022753,327556235.407383,23503767.7088622,804981482920,20672.05,450588673.85,32667678.854125
"06015","Del Norte County, California","B19013_001",66780,6256,NA,2019,"q2","Del Norte","Del Norte",2023,0.16,0.0809936523103676,0.0825,27567,0.18,1840924260,294547881.6,23856508.7110657,649799372630,16333.45,450264216.15,37146797.832375
"06015","Del Norte County, California","B19013_001",66780,6256,NA,2020,"q2","Del Norte","Del Norte",2023,0.135305539253438,0.0809936523103676,0.0825,27702,0.18,1849939560,250307069.752067,20273283.7783258,595674424572,15092.84,418101853.68,34493402.9286
"06015","Del Norte County, California","B19013_001",66780,6256,NA,2021,"q2","Del Norte","Del Norte",2023,0.14,0.0711762399091109,0.0725,27460,0.18,1833778800,256729032,18273007.1732658,743890059777,18848.24,517572670.4,37524018.604
"06015","Del Norte County, California","B19013_001",66780,6256,NA,2022,"q2","Del Norte","Del Norte",2023,0.17,0.0711762399091109,0.0725,26926,0.18,1798118280,305680107.6,21757160.6739804,810094079322,20673.06,556642813.56,40356603.9831
"06015","Del Norte County, California","B19013_001",66780,6256,NA,2023,"q2","Del Norte","Del Norte",2023,0.15738206588805,0.0711762399091109,0.0725,26596,0.18,1776080880,279523278.078666,19895415.9007083,804981482920,20672.05,549793841.8,39860053.5305
"06021","Glenn County, California","B19013_001",70487,4406,NA,2019,"q2","Glenn","Glenn",2023,0.16,0.0796766823541014,0.0825,27959,0.18,1970746033,315319365.28,25123600.9075114,649799372630,16333.45,456666928.55,37675021.605375
"06021","Glenn County, California","B19013_001",70487,4406,NA,2020,"q2","Glenn","Glenn",2023,0.135305539253438,0.0796766823541014,0.0825,28800,0.18,2030025600,274673708.506283,21885089.8236782,595674424572,15092.84,434673792,35860587.84
"06021","Glenn County, California","B19013_001",70487,4406,NA,2021,"q2","Glenn","Glenn",2023,0.14,0.0700189026748164,0.0725,28816,0.18,2031153392,284361474.88,19910678.43409,743890059777,18848.24,543130883.84,39376989.0784
"06021","Glenn County, California","B19013_001",70487,4406,NA,2022,"q2","Glenn","Glenn",2023,0.17,0.0700189026748164,0.0725,28821,0.18,2031505827,345355990.59,24181447.493286,810094079322,20673.06,595818262.26,43196824.01385
"06021","Glenn County, California","B19013_001",70487,4406,NA,2023,"q2","Glenn","Glenn",2023,0.15738206588805,0.0700189026748164,0.0725,28442,0.18,2004791254,315518189.228815,22092237.3837467,804981482920,20672.05,587954446.1,42626697.34225
"06027","Inyo County, California","B19013_001",72432,7052,NA,2019,"q2","Inyo","Inyo",2023,0.16,0.0819813797775671,0.0825,18938,0.18,1371717216,219474754.56,17992843.2051717,649799372630,16333.45,309322876.1,25519137.27825
"06027","Inyo County, California","B19013_001",72432,7052,NA,2020,"q2","Inyo","Inyo",2023,0.135305539253438,0.0819813797775671,0.0825,18995,0.18,1375845840,186159563.310799,15261617.8590087,595674424572,15092.84,286688495.8,23651800.9035
"06027","Inyo County, California","B19013_001",72432,7052,NA,2021,"q2","Inyo","Inyo",2023,0.14,0.0720442428348317,0.0725,18982,0.18,1374904224,192486591.36,13867550.7303889,743890059777,18848.24,357777291.68,25938853.6468
"06027","Inyo County, California","B19013_001",72432,7052,NA,2022,"q2","Inyo","Inyo",2023,0.17,0.0720442428348317,0.0725,18921,0.18,1370485872,232982598.24,16785054.8838926,810094079322,20673.06,391154968.26,28358735.19885
"06027","Inyo County, California","B19013_001",72432,7052,NA,2023,"q2","Inyo","Inyo",2023,0.15738206588805,0.0720442428348317,0.0725,18896,0.18,1368675072,215404910.360836,15518683.6698512,804981482920,20672.05,390619056.8,28319881.618
"06035","Lassen County, California","B19013_001",64395,5496,NA,2019,"q1","Lassen","Lassen",2023,0.293587414981593,0.0760550149743695,0.0825,32726,0.293,2107390770,618703408.520369,47055496.9997102,649799372630,16333.45,534528484.7,44098599.98775
"06035","Lassen County, California","B19013_001",64395,5496,NA,2020,"q1","Lassen","Lassen",2023,0.299336552482233,0.0760550149743695,0.0825,32555,0.293,2096379225,627522929.906875,47726265.8308276,595674424572,15092.84,491347406.2,40536161.0115
"06035","Lassen County, California","B19013_001",64395,5496,NA,2021,"q1","Lassen","Lassen",2023,0.297397288954423,0.0668362252805065,0.0725,31014,0.293,1997146530,593945963.666733,39697106.2320773,743890059777,18848.24,584559315.36,42380550.3636
"06035","Lassen County, California","B19013_001",64395,5496,NA,2022,"q1","Lassen","Lassen",2023,0.281285221399598,0.0668362252805065,0.0725,29889,0.293,1924702155,541390271.797458,36184482.1705296,810094079322,20673.06,617897090.34,44797539.04965
"06035","Lassen County, California","B19013_001",64395,5496,NA,2023,"q1","Lassen","Lassen",2023,0.293015967148173,0.0668362252805065,0.0725,28475,0.293,1833647625,537288032.248325,35910303.9638691,804981482920,20672.05,588636623.75,42676155.221875
"06043","Mariposa County, California","B19013_001",65378,7311,NA,2019,"q2","Mariposa","Mariposa",2023,0.16,0.0809936523103676,0.0825,17242,0.18,1127247476,180359596.16,14607982.4222213,649799372630,16333.45,281621344.9,23233760.95425
"06043","Mariposa County, California","B19013_001",65378,7311,NA,2020,"q2","Mariposa","Mariposa",2023,0.135305539253438,0.0809936523103676,0.0825,17156,0.18,1121624968,151762071.13536,12291764.4234386,595674424572,15092.84,258932763.04,21361952.9508
"06043","Mariposa County, California","B19013_001",65378,7311,NA,2021,"q2","Mariposa","Mariposa",2023,0.14,0.0711762399091109,0.0725,17066,0.18,1115740948,156203732.72,11117994.3547774,743890059777,18848.24,321664063.84,23320644.6284
"06043","Mariposa County, California","B19013_001",65378,7311,NA,2022,"q2","Mariposa","Mariposa",2023,0.17,0.0711762399091109,0.0725,16984,0.18,1110379952,188764591.84,13435553.8751492,810094079322,20673.06,351111251.04,25455565.7004
"06043","Mariposa County, California","B19013_001",65378,7311,NA,2023,"q2","Mariposa","Mariposa",2023,0.15738206588805,0.0711762399091109,0.0725,16964,0.18,1109072392,174548104.272362,12423677.7453701,804981482920,20672.05,350680656.2,25424347.5745
"06049","Modoc County, California","B19013_001",56648,3735,NA,2019,"q1","Modoc","Modoc",2023,0.293587414981593,0.0711163776383715,0.0825,8880,0.293,503034240,147684522.16883,10502788.249901,649799372630,16333.45,145041036,11965885.47
"06049","Modoc County, California","B19013_001",56648,3735,NA,2020,"q1","Modoc","Modoc",2023,0.299336552482233,0.0711163776383715,0.0825,8722,0.293,494083856,147897358.092168,10517924.3698001,595674424572,15092.84,131639750.48,10860279.4146
"06049","Modoc County, California","B19013_001",56648,3735,NA,2021,"q1","Modoc","Modoc",2023,0.297397288954423,0.0624962106519022,0.0725,8606,0.293,487512688,144984951.742083,9061010.08542912,743890059777,18848.24,162207953.44,11760076.6244
"06049","Modoc County, California","B19013_001",56648,3735,NA,2022,"q1","Modoc","Modoc",2023,0.281285221399598,0.0624962106519022,0.0725,8573,0.293,485643304,136604284.286872,8537250.1267447,810094079322,20673.06,177230143.38,12849185.39505
"06049","Modoc County, California","B19013_001",56648,3735,NA,2023,"q1","Modoc","Modoc",2023,0.293015967148173,0.0624962106519022,0.0725,8527,0.293,483037496,141537699.059272,8845569.85559378,804981482920,20672.05,176270570.35,12779616.350375
"06051","Mono County, California","B19013_001",86953,18529,NA,2019,"q3","Mono","Mono",2023,0.208795253440444,0.0740795600399703,0.0825,13305,0.2,1156909665,241557246.711374,17894454.5608452,649799372630,16333.45,217316552.25,17928615.560625
"06051","Mono County, California","B19013_001",86953,18529,NA,2020,"q3","Mono","Mono",2023,0.20432662885066,0.0740795600399703,0.0825,13205,0.2,1148214365,234610770.398351,17379862.6517483,595674424572,15092.84,199300952.2,16442328.5565
"06051","Mono County, California","B19013_001",86953,18529,NA,2021,"q3","Mono","Mono",2023,0.204676390945101,0.0651002194290648,0.0725,13191,0.2,1146997023,234763211.092415,15283136.5559881,743890059777,18848.24,248627133.84,18025467.2034
"06051","Mono County, California","B19013_001",86953,18529,NA,2022,"q3","Mono","Mono",2023,0.195773904678764,0.0651002194290648,0.0725,13102,0.2,1139258206,223037027.425944,14519759.4262353,810094079322,20673.06,270858432.12,19637236.3287
"06051","Mono County, California","B19013_001",86953,18529,NA,2023,"q3","Mono","Mono",2023,0.199970503955132,0.0651002194290648,0.0725,13178,0.2,1145866634,229139528.266351,14917033.5700119,804981482920,20672.05,272416274.9,19750179.93025
"06063","Plumas County, California","B19013_001",64946,4399,NA,2019,"q1","Plumas","Plumas",2023,0.293587414981593,0.0711163776383715,0.0825,19655,0.293,1276513630,374768336.82047,26652166.568229,649799372630,16333.45,321033959.75,26485301.679375
"06063","Plumas County, California","B19013_001",64946,4399,NA,2020,"q1","Plumas","Plumas",2023,0.299336552482233,0.0711163776383715,0.0825,19780,0.293,1284631880,384537278.167969,27346898.2902248,595674424572,15092.84,298536375.2,24629250.954
"06063","Plumas County, California","B19013_001",64946,4399,NA,2021,"q1","Plumas","Plumas",2023,0.297397288954423,0.0624962106519022,0.0725,19662,0.293,1276968252,379766896.225668,23733991.9451384,743890059777,18848.24,370594094.88,26868071.8788
"06063","Plumas County, California","B19013_001",64946,4399,NA,2022,"q1","Plumas","Plumas",2023,0.281285221399598,0.0624962106519022,0.0725,19332,0.293,1255536072,353163741.987702,22071395.6138774,810094079322,20673.06,399651595.92,28974740.7042
"06063","Plumas County, California","B19013_001",64946,4399,NA,2023,"q1","Plumas","Plumas",2023,0.293015967148173,0.0624962106519022,0.0725,18988,0.293,1233194648,361345722.46567,22582738.3893783,804981482920,20672.05,392520885.4,28457764.1915
"06091","Sierra County, California","B19013_001",60000,17579,NA,2019,"q1","Sierra","Sierra",2023,0.293587414981593,0.0711163776383715,0.0825,3241,0.293,194460000,57091008.7173206,4060105.73569653,649799372630,16333.45,52936711.45,4367278.694625
"06091","Sierra County, California","B19013_001",60000,17579,NA,2020,"q1","Sierra","Sierra",2023,0.299336552482233,0.0711163776383715,0.0825,3235,0.293,194100000,58101224.8368014,4131948.6467459,595674424572,15092.84,48825337.4,4028090.3355
"06091","Sierra County, California","B19013_001",60000,17579,NA,2021,"q1","Sierra","Sierra",2023,0.297397288954423,0.0624962106519022,0.0725,3225,0.293,193500000,57546375.4126808,3596430.40004434,743890059777,18848.24,60785574,4406954.115
"06091","Sierra County, California","B19013_001",60000,17579,NA,2022,"q1","Sierra","Sierra",2023,0.281285221399598,0.0624962106519022,0.0725,3212,0.293,192720000,54209287.8681305,3387875.07389629,810094079322,20673.06,66401868.72,4814135.4822
"06091","Sierra County, California","B19013_001",60000,17579,NA,2023,"q1","Sierra","Sierra",2023,0.293015967148173,0.0624962106519022,0.0725,3193,0.293,191580000,56135998.9862469,3508287.21779946,804981482920,20672.05,66005855.65,4785424.534625
"06093","Siskiyou County, California","B19013_001",55499,2854,NA,2019,"q1","Siskiyou","Siskiyou",2023,0.293587414981593,0.0738820145465304,0.0825,44273,0.293,2457107227,721375759.107521,53296694.3278963,649799372630,16333.45,723130831.85,59658293.627625
"06093","Siskiyou County, California","B19013_001",55499,2854,NA,2020,"q1","Siskiyou","Siskiyou",2023,0.299336552482233,0.0738820145465304,0.0825,44111,0.293,2448116389,732810719.958512,54141532.2718282,595674424572,15092.84,665760265.24,54925221.8823
"06093","Siskiyou County, California","B19013_001",55499,2854,NA,2021,"q1","Siskiyou","Siskiyou",2023,0.297397288954423,0.0649266188439206,0.0725,43912,0.293,2437072088,724778631.957694,47057425.9833355,743890059777,18848.24,827663914.88,60005633.8288
"06093","Siskiyou County, California","B19013_001",55499,2854,NA,2022,"q1","Siskiyou","Siskiyou",2023,0.281285221399598,0.0649266188439206,0.0725,43621,0.293,2420921879,680969546.725646,44213050.2045734,810094079322,20673.06,901779550.26,65379017.39385
"06093","Siskiyou County, California","B19013_001",55499,2854,NA,2023,"q1","Siskiyou","Siskiyou",2023,0.293015967148173,0.0649266188439206,0.0725,43527,0.293,2415704973,707840129.008245,45957666.25855,804981482920,20672.05,899792320.35,65234943.225375
"06105","Trinity County, California","B19013_001",53498,7852,NA,2019,"q1","Trinity","Trinity",2023,0.293587414981593,0.0711163776383715,0.0825,15898,0.293,850511204,249699385.795243,17757715.8162839,649799372630,16333.45,259669188.1,21422708.01825
"06105","Trinity County, California","B19013_001",53498,7852,NA,2020,"q1","Trinity","Trinity",2023,0.299336552482233,0.0711163776383715,0.0825,16070,0.293,859712860,257343483.63704,18301336.3651058,595674424572,15092.84,242541938.8,20009709.951
"06105","Trinity County, California","B19013_001",53498,7852,NA,2021,"q1","Trinity","Trinity",2023,0.297397288954423,0.0624962106519022,0.0725,16050,0.293,858642900,255358070.639963,15958911.7743785,743890059777,18848.24,302514252,21932283.27
"06105","Trinity County, California","B19013_001",53498,7852,NA,2022,"q1","Trinity","Trinity",2023,0.281285221399598,0.0624962106519022,0.0725,15967,0.293,854202566,240274557.897415,15016249.3846495,810094079322,20673.06,330086749.02,23931289.30395
"06105","Trinity County, California","B19013_001",53498,7852,NA,2023,"q1","Trinity","Trinity",2023,0.293015967148173,0.0624962106519022,0.0725,15940,0.293,852758120,249871745.275258,15616037.2286809,804981482920,20672.05,329512477,23889654.5825
"06109","Tuolumne County, California","B19013_001",72259,5678,NA,2019,"q2","Tuolumne","Tuolumne",2023,0.16,0.0790181973759683,0.0825,55074,0.18,3979592166,636734746.56,50313631.8798153,649799372630,16333.45,899548425.3,74212745.08725
"06109","Tuolumne County, California","B19013_001",72259,5678,NA,2020,"q2","Tuolumne","Tuolumne",2023,0.135305539253438,0.0790181973759683,0.0825,55529,0.18,4012470011,542909418.576602,42899723.5943581,595674424572,15092.84,838090312.36,69142450.7697
"06109","Tuolumne County, California","B19013_001",72259,5678,NA,2021,"q2","Tuolumne","Tuolumne",2023,0.14,0.0694402340576691,0.0725,54810,0.18,3960515790,554472210.6,38502680.0825372,743890059777,18848.24,1033072034.4,74897722.494
"06109","Tuolumne County, California","B19013_001",72259,5678,NA,2022,"q2","Tuolumne","Tuolumne",2023,0.17,0.0694402340576691,0.0725,54484,0.18,3936959356,669283090.52,46475174.456549,810094079322,20673.06,1126351001.04,81660447.5754
"06109","Tuolumne County, California","B19013_001",72259,5678,NA,2023,"q2","Tuolumne","Tuolumne",2023,0.15738206588805,0.0694402340576691,0.0725,54610,0.18,3946063990,621039702.872643,43125142.3265816,804981482920,20672.05,1128900650.5,81845297.16125
"06003","Alpine County, California","B19013_001",64688,12933,NA,2014,"q4","Alpine","Alpine",2018,0.204973418335441,0.0646512523985195,0.075,1185,0.259,76655280,15712294.7750604,1015819.53526237,545671564150,14090.91,16697728.35,1252329.62625
"06003","Alpine County, California","B19013_001",64688,12933,NA,2015,"q4","Alpine","Alpine",2018,0.214600772251186,0.0646512523985195,0.075,1190,0.259,76978720,16519692.7589078,1068018.82610214,567841458800,14465.15,17213528.5,1291014.6375
"06003","Alpine County, California","B19013_001",64688,12933,NA,2016,"q4","Alpine","Alpine",2018,0.224963840000812,0.0646512523985195,0.075,1196,0.259,77366848,17404743.2148392,1125238.44651399,583990920763,14775.77,17671820.92,1325386.569
"06003","Alpine County, California","B19013_001",64688,12933,NA,2017,"q4","Alpine","Alpine",2018,0.234857038314777,0.0624962106519022,0.0725,1201,0.259,77690288,18246110.9455021,1140312.79322808,604838315106,15193.24,18247081.24,1322913.3899
"06003","Alpine County, California","B19013_001",64688,12933,NA,2018,"q4","Alpine","Alpine",2018,0.270561458324318,0.0624962106519022,0.0725,1205,0.259,77949040,21090005.9373806,1318045.45371241,628470921978,15740.14,18966868.7,1375097.98075
"06005","Amador County, California","B19013_001",61198,3241,NA,2014,"q3","Amador","Amador",2018,0.156548055730696,0.071834724887244,0.075,37089,0.2,2269772622,355328490.924863,25524924.3901871,545671564150,14090.91,522617760.99,39196332.07425
"06005","Amador County, California","B19013_001",61198,3241,NA,2015,"q3","Amador","Amador",2018,0.163900928847515,0.071834724887244,0.075,37453,0.2,2292048694,375668909.910333,26986072.7920996,567841458800,14465.15,541763262.95,40632244.72125
"06005","Amador County, California","B19013_001",61198,3241,NA,2016,"q3","Amador","Amador",2018,0.171815701996073,0.071834724887244,0.075,37663,0.2,2304900274,396018058.60825,28447848.2905041,583990920763,14775.77,556499825.51,41737486.91325
"06005","Amador County, California","B19013_001",61198,3241,NA,2017,"q3","Amador","Amador",2018,0.179371613262941,0.0694402340576692,0.0725,38807,0.2,2374910786,425991579.04038,29580954.9551601,604838315106,15193.24,589604064.68,42746294.6893
"06005","Amador County, California","B19013_001",61198,3241,NA,2018,"q3","Amador","Amador",2018,0.206879232552883,0.0694402340576692,0.0725,39708,0.2,2430050184,502726917.130913,34909474.792661,628470921978,15740.14,625009479.12,45313187.2362
"06009","Calaveras County, California","B19013_001",58151,3310,NA,2014,"q3","Calaveras","Calaveras",2018,0.156548055730696,0.0763243951926967,0.075,45461,0.2,2643602611,413850848.87664,31586915.7404937,545671564150,14090.91,640586859.51,48044014.46325
"06009","Calaveras County, California","B19013_001",58151,3310,NA,2015,"q3","Calaveras","Calaveras",2018,0.163900928847515,0.0763243951926967,0.075,45395,0.2,2639764645,432659877.25433,33022503.4555831,567841458800,14465.15,656645484.25,49248411.31875
"06009","Calaveras County, California","B19013_001",58151,3310,NA,2016,"q3","Calaveras","Calaveras",2018,0.171815701996073,0.0763243951926967,0.075,45402,0.2,2640171702,453622954.369296,34622497.6377607,583990920763,14775.77,670849509.54,50313713.2155
"06009","Calaveras County, California","B19013_001",58151,3310,NA,2017,"q3","Calaveras","Calaveras",2018,0.179371613262941,0.0737802486862734,0.0725,45355,0.2,2637438605,473081617.460812,34904079.3851632,604838315106,15193.24,689089400.2,49958981.5145
"06009","Calaveras County, California","B19013_001",58151,3310,NA,2018,"q3","Calaveras","Calaveras",2018,0.206879232552883,0.0737802486862734,0.0725,45367,0.2,2638136417,545775637.318773,40267462.2482885,628470921978,15740.14,714082931.38,51771012.52505
"06011","Colusa County, California","B19013_001",56704,4501,NA,2014,"q3","Colusa","Colusa",2018,0.156548055730696,0.0742292157168187,0.075,21442,0.2,1215847168,190338510.216072,14128678.3340467,545671564150,14090.91,302137292.22,22660296.9165
"06011","Colusa County, California","B19013_001",56704,4501,NA,2015,"q3","Colusa","Colusa",2018,0.163900928847515,0.0742292157168187,0.075,21338,0.2,1209949952,198311920.991806,14720538.3625175,567841458800,14465.15,308657370.7,23149302.8025
"06011","Colusa County, California","B19013_001",56704,4501,NA,2016,"q3","Colusa","Colusa",2018,0.171815701996073,0.0742292157168187,0.075,21531,0.2,1220893824,209768729.43323,15570968.2677422,583990920763,14775.77,318137103.87,23860282.79025
"06011","Colusa County, California","B19013_001",56704,4501,NA,2017,"q3","Colusa","Colusa",2018,0.179371613262941,0.0717549085262581,0.0725,21773,0.2,1234616192,221455098.11959,15890490.3082447,604838315106,15193.24,330802414.52,23983175.0527
"06011","Colusa County, California","B19013_001",56704,4501,NA,2018,"q3","Colusa","Colusa",2018,0.206879232552883,0.0717549085262581,0.0725,21808,0.2,1236600832,255827031.098417,18356845.2150111,628470921978,15740.14,343260973.12,24886420.5512
"06015","Del Norte County, California","B19013_001",45258,5035,NA,2014,"q1","Del Norte","Del Norte",2018,0.240711702672708,0.073630593009425,0.075,27341,0.293,1237398978,297856414.879849,21931344.4592646,545671564150,14090.91,385259570.31,28894467.77325
"06015","Del Norte County, California","B19013_001",45258,5035,NA,2015,"q1","Del Norte","Del Norte",2018,0.252017640643159,0.073630593009425,0.075,26973,0.293,1220744034,307649031.277892,22652380.6117663,567841458800,14465.15,390168490.95,29262636.82125
"06015","Del Norte County, California","B19013_001",45258,5035,NA,2016,"q1","Del Norte","Del Norte",2018,0.264187568349799,0.073630593009425,0.075,26960,0.293,1220155680,322349962.107395,23734818.8665332,583990920763,14775.77,398354759.2,29876606.94
"06015","Del Norte County, California","B19013_001",45258,5035,NA,2017,"q1","Del Norte","Del Norte",2018,0.275805702205263,0.0711762399091109,0.0725,27158,0.293,1229116764,338997412.187281,24128561.1384096,604838315106,15193.24,412618011.92,29914805.8642
"06015","Del Norte County, California","B19013_001",45258,5035,NA,2018,"q1","Del Norte","Del Norte",2018,0.310683622865926,0.0711762399091109,0.0725,27269,0.293,1234140402,383427211.218571,27290907.1733743,628470921978,15740.14,429217877.66,31118296.13035
"06021","Glenn County, California","B19013_001",47395,3209,NA,2014,"q1","Glenn","Glenn",2018,0.240711702672708,0.0724333475946376,0.075,27946,0.293,1324500670,318822811.466843,23093403.5240774,545671564150,14090.91,393784570.86,29533842.8145
"06021","Glenn County, California","B19013_001",47395,3209,NA,2015,"q1","Glenn","Glenn",2018,0.252017640643159,0.0724333475946376,0.075,27966,0.293,1325448570,334036421.405249,24195376.2209152,567841458800,14465.15,404532384.9,30339928.8675
"06021","Glenn County, California","B19013_001",47395,3209,NA,2016,"q1","Glenn","Glenn",2018,0.264187568349799,0.0724333475946376,0.075,27714,0.293,1313505030,347011699.89093,25135219.0776058,583990920763,14775.77,409495689.78,30712176.7335
"06021","Glenn County, California","B19013_001",47395,3209,NA,2017,"q1","Glenn","Glenn",2018,0.275805702205263,0.0700189026748164,0.0725,27786,0.293,1316917470,363213347.559729,25431800.0329789,604838315106,15193.24,422159366.64,30606554.0814
"06021","Glenn County, California","B19013_001",47395,3209,NA,2018,"q1","Glenn","Glenn",2018,0.310683622865926,0.0700189026748164,0.0725,27854,0.293,1320140330,410145980.41582,28717971.4852024,628470921978,15740.14,438425859.56,31785874.8181
"06027","Inyo County, California","B19013_001",52874,3230,NA,2014,"q2","Inyo","Inyo",2018,0.138757090670589,0.0745285270705156,0.075,18771,0.18,992497854,137716114.717843,10263779.183795,545671564150,14090.91,264500471.61,19837535.37075
"06027","Inyo County, California","B19013_001",52874,3230,NA,2015,"q2","Inyo","Inyo",2018,0.14527434364443,0.0745285270705156,0.075,18765,0.18,992180610,144138386.89448,10742421.6695657,567841458800,14465.15,271438539.75,20357890.48125
"06027","Inyo County, California","B19013_001",52874,3230,NA,2016,"q2","Inyo","Inyo",2018,0.152289639300997,0.0745285270705156,0.075,18876,0.18,998049624,151992617.243456,11327785.8887474,583990920763,14775.77,278907434.52,20918057.589
"06027","Inyo County, California","B19013_001",52874,3230,NA,2017,"q2","Inyo","Inyo",2018,0.158986856074864,0.0720442428348317,0.0725,18880,0.18,998261120,158710397.010572,11434170.3826422,604838315106,15193.24,286848371.2,20796506.912
"06027","Inyo County, California","B19013_001",52874,3230,NA,2018,"q2","Inyo","Inyo",2018,0.18,0.0720442428348317,0.0725,18906,0.18,999635844,179934451.92,12963241.3484768,628470921978,15740.14,297583086.84,21574773.7959
"06035","Lassen County, California","B19013_001",56362,1943,NA,2014,"q2","Lassen","Lassen",2018,0.138757090670589,0.0691409227039723,0.075,32908,0.18,1854760696,257361198.067118,17794190.7025603,545671564150,14090.91,463703666.28,34777774.971
"06035","Lassen County, California","B19013_001",56362,1943,NA,2015,"q2","Lassen","Lassen",2018,0.14527434364443,0.0691409227039723,0.075,32758,0.18,1846306396,268220949.845413,18545043.9608477,567841458800,14465.15,473849383.7,35538703.7775
"06035","Lassen County, California","B19013_001",56362,1943,NA,2016,"q2","Lassen","Lassen",2018,0.152289639300997,0.0691409227039723,0.075,32293,0.18,1820098066,277182077.963583,19164624.6274065,583990920763,14775.77,477153940.61,35786545.54575
"06035","Lassen County, California","B19013_001",56362,1943,NA,2017,"q2","Lassen","Lassen",2018,0.158986856074864,0.0668362252805065,0.0725,32459,0.18,1829454158,290859164.913507,19439928.6710592,604838315106,15193.24,493157377.16,35753909.8441
"06035","Lassen County, California","B19013_001",56362,1943,NA,2018,"q2","Lassen","Lassen",2018,0.18,0.0668362252805065,0.0725,32721,0.18,1844221002,331959780.36,22186938.6642084,628470921978,15740.14,515033120.94,37339901.26815
"06043","Mariposa County, California","B19013_001",51199,3487,NA,2014,"q2","Mariposa","Mariposa",2018,0.138757090670589,0.073630593009425,0.075,17865,0.18,914670135,126916966.855875,9344971.53255564,545671564150,14090.91,251734107.15,18880058.03625
"06043","Mariposa County, California","B19013_001",51199,3487,NA,2015,"q2","Mariposa","Mariposa",2018,0.14527434364443,0.073630593009425,0.075,17724,0.18,907451076,131829359.455332,9706673.91274872,567841458800,14465.15,256380318.6,19228523.895
"06043","Mariposa County, California","B19013_001",51199,3487,NA,2016,"q2","Mariposa","Mariposa",2018,0.152289639300997,0.073630593009425,0.075,17625,0.18,902382375,137423486.400327,10118572.7970787,583990920763,14775.77,260422946.25,19531720.96875
"06043","Mariposa County, California","B19013_001",51199,3487,NA,2017,"q2","Mariposa","Mariposa",2018,0.158986856074864,0.0711762399091109,0.0725,17501,0.18,896033699,142457580.741141,10139594.943703,604838315106,15193.24,265896893.24,19277524.7599
"06043","Mariposa County, California","B19013_001",51199,3487,NA,2018,"q2","Mariposa","Mariposa",2018,0.18,0.0711762399091109,0.0725,17398,0.18,890760202,160336836.36,11412173.1310272,628470921978,15740.14,273846955.72,19853904.2897
"06049","Modoc County, California","B19013_001",45149,5555,NA,2014,"q1","Modoc","Modoc",2018,0.240711702672708,0.0646512523985195,0.075,9312,0.293,420427488,101201816.48689,6542824.18088256,545671564150,14090.91,131214553.92,9841091.544
"06049","Modoc County, California","B19013_001",45149,5555,NA,2015,"q1","Modoc","Modoc",2018,0.252017640643159,0.0646512523985195,0.075,9212,0.293,415912588,104817309.14155,6776570.30904401,567841458800,14465.15,133252961.8,9993972.135
